"8685","Virginia","VA","Fairfax","Alexandria","22312","US","US","-77.152674","38.817522","1"
"8686","Virginia","VA","Alexandria City","Alexandria","22313","US","US","-77.047500","38.804900","1"
"8687","Virginia","VA","Alexandria City","Alexandria","22314","US","US","-77.063962","38.814030","1"
"8688","Virginia","VA","Fairfax","Alexandria","22315","US","US","-77.136609","38.757500","1"
"8689","Virginia","VA","Alexandria City","Alexandria","22320","US","US","-77.047500","38.804900","1"
"8690","Virginia","VA","Alexandria City","Alexandria","22331","US","US","-77.070400","38.801600","1"
"8691","Virginia","VA","Alexandria City","Alexandria","22332","US","US","-77.047300","38.805200","1"
"8692","Virginia","VA","Alexandria City","Alexandria","22333","US","US","-77.047500","38.804900","1"
"8693","Virginia","VA","Alexandria City","Alexandria","22334","US","US","-77.047500","38.804900","1"
"8694","Virginia","VA","Alexandria City","Alexandria","22350","US","US","-77.049179","38.799584","1"
"8695","Virginia","VA","Fredericksburg City","Fredericksburg","22401","US","US","-77.491386","38.298282","1"
"8696","Virginia","VA","Fredericksburg City","Fredericksburg","22402","US","US","-77.460400","38.302600","1"
"8697","Virginia","VA","Stafford","Fredericksburg","22403","US","US","-77.462100","38.300800","1"
"8698","Virginia","VA","Fredericksburg City","Fredericksburg","22404","US","US","-77.455400","38.294600","1"
"8699","Virginia","VA","Stafford","Fredericksburg","22405","US","US","-77.411584","38.319840","1"
"8700","Virginia","VA","Stafford","Fredericksburg","22406","US","US","-77.547190","38.402857","1"
"8701","Virginia","VA","Spotsylvania","Fredericksburg","22407","US","US","-77.598161","38.263428","1"
"8702","Virginia","VA","Spotsylvania","Fredericksburg","22408","US","US","-77.402934","38.208853","1"
"8703","Virginia","VA","Stafford","Fredericksburg","22412","US","US","-77.498400","38.283400","1"
"8704","Virginia","VA","Caroline","Bowling Green","22427","US","US","-77.249305","38.024761","1"
"8705","Virginia","VA","Caroline","Bowling Green","22428","US","US","-77.346700","38.049600","1"
"8706","Virginia","VA","Stafford","Brooke","22430","US","US","-77.379900","38.386800","1"
"8707","Virginia","VA","Northumberland","Burgess","22432","US","US","-76.340852","37.858898","1"
"8708","Virginia","VA","Orange","Burr Hill","22433","US","US","-77.866638","38.361400","1"
"8709","Virginia","VA","Northumberland","Callao","22435","US","US","-76.569604","37.933486","1"
"8710","Virginia","VA","Essex","Caret","22436","US","US","-77.101182","38.103377","1"
"8711","Virginia","VA","Essex","Center Cross","22437","US","US","-76.731963","37.796048","1"
"8712","Virginia","VA","Essex","Champlain","22438","US","US","-76.995786","38.042582","1"
"8713","Virginia","VA","Westmoreland","Coles Point","22442","US","US","-76.635800","38.143900","1"
"8714","Virginia","VA","Westmoreland","Colonial Beach","22443","US","US","-76.984687","38.177557","1"
"8715","Virginia","VA","Caroline","Corbin","22446","US","US","-77.389300","38.199600","1"
"8716","Virginia","VA","King George","Dahlgren","22448","US","US","-77.032750","38.339010","1"
"8717","Virginia","VA","King George","Dogue","22451","US","US","-77.216400","38.231600","1"
"8718","Virginia","VA","Essex","Dunnsville","22454","US","US","-76.839240","37.848319","1"
"8719","Virginia","VA","Northumberland","Edwardsville","22456","US","US","-76.365800","37.906600","1"
"8720","Virginia","VA","Richmond","Farnham","22460","US","US","-76.619216","37.863890","1"
"8721","Virginia","VA","Stafford","Garrisonville","22463","US","US","-77.426800","38.482600","1"
"8722","Virginia","VA","Westmoreland","Hague","22469","US","US","-76.659761","38.062622","1"
"8723","Virginia","VA","Stafford","Hartwood","22471","US","US","-77.565800","38.402200","1"
"8724","Virginia","VA","Richmond","Haynesville","22472","US","US","-76.662900","37.950100","1"
"8725","Virginia","VA","Northumberland","Heathsville","22473","US","US","-76.395546","37.883894","1"
"8726","Virginia","VA","Essex","Hustle","22476","US","US","-77.068756","38.038781","1"
"8727","Virginia","VA","Lancaster","Irvington","22480","US","US","-76.415555","37.664679","1"
"8728","Virginia","VA","King George","Jersey","22481","US","US","-77.139700","38.211400","1"
"8729","Virginia","VA","Lancaster","Kilmarnock","22482","US","US","-76.351509","37.739132","1"
"8730","Virginia","VA","King George","King George","22485","US","US","-77.172762","38.271078","1"
"8731","Virginia","VA","Westmoreland","Kinsale","22488","US","US","-76.587492","38.041722","1"
"8732","Virginia","VA","Caroline","Ladysmith","22501","US","US","-77.515900","38.017800","1"
"8733","Virginia","VA","Lancaster","Lancaster","22503","US","US","-76.529851","37.733783","1"
"8734","Virginia","VA","Essex","Laneview","22504","US","US","-76.726784","37.757496","1"
"8735","Virginia","VA","Lancaster","Lively","22507","US","US","-76.495857","37.757628","1"
"8736","Virginia","VA","Orange","Locust Grove","22508","US","US","-77.783957","38.311255","1"
"8737","Virginia","VA","Essex","Loretto","22509","US","US","-77.039341","38.081703","1"
"8738","Virginia","VA","Northumberland","Lottsburg","22511","US","US","-76.495479","37.990736","1"
"8739","Virginia","VA","Lancaster","Merry Point","22513","US","US","-76.482600","37.733700","1"
"8740","Virginia","VA","Caroline","Milford","22514","US","US","-77.243082","37.960341","1"
"8741","Virginia","VA","Lancaster","Mollusk","22517","US","US","-76.538500","37.730200","1"
"8742","Virginia","VA","Westmoreland","Montross","22520","US","US","-76.807728","38.109482","1"
"8743","Virginia","VA","Lancaster","Morattico","22523","US","US","-76.629700","37.789400","1"
"8744","Virginia","VA","Westmoreland","Mount Holly","22524","US","US","-76.718300","38.091400","1"
"8745","Virginia","VA","King George","Ninde","22526","US","US","-77.056400","38.271200","1"
"8746","Virginia","VA","Lancaster","Nuttsville","22528","US","US","-76.551200","37.793300","1"
"8747","Virginia","VA","Westmoreland","Oldhams","22529","US","US","-76.684866","38.013650","1"
"8748","Virginia","VA","Northumberland","Ophelia","22530","US","US","-76.283800","37.910200","1"
"8749","Virginia","VA","Spotsylvania","Partlow","22534","US","US","-77.677170","38.067824","1"
"8750","Virginia","VA","Caroline","Port Royal","22535","US","US","-77.249860","38.119938","1"
"8751","Virginia","VA","Caroline","Rappahannock Academy","22538","US","US","-77.244974","38.203720","1"
"8752","Virginia","VA","Northumberland","Reedville","22539","US","US","-76.287024","37.861652","1"
"8753","Virginia","VA","Orange","Rhoadesville","22542","US","US","-77.900928","38.302044","1"
"8754","Virginia","VA","King George","Rollins Fork","22544","US","US","-77.062700","38.184400","1"
"8755","Virginia","VA","Stafford","Ruby","22545","US","US","-77.515800","38.504400","1"
"8756","Virginia","VA","Caroline","Ruther Glen","22546","US","US","-77.437624","37.949726","1"
"8757","Virginia","VA","King George","Sealston","22547","US","US","-77.332200","38.261600","1"
"8758","Virginia","VA","Richmond","Sharps","22548","US","US","-76.704667","37.825157","1"
"8759","Virginia","VA","Spotsylvania","Spotsylvania","22551","US","US","-77.697837","38.178874","1"
"8760","Virginia","VA","Caroline","Sparta","22552","US","US","-77.230600","37.991400","1"
"8761","Virginia","VA","Spotsylvania","Spotsylvania","22553","US","US","-77.626090","38.275272","1"
"8762","Virginia","VA","Stafford","Stafford","22554","US","US","-77.395156","38.432776","1"
"8763","Virginia","VA","Stafford","Stafford","22555","US","US","-77.408900","38.421600","1"
"8764","Virginia","VA","Stafford","Stafford","22556","US","US","-77.495303","38.502596","1"
"8765","Virginia","VA","Westmoreland","Stratford","22558","US","US","-76.811300","38.120800","1"
"8766","Virginia","VA","Essex","Tappahannock","22560","US","US","-76.977738","37.913586","1"
"8767","Virginia","VA","Spotsylvania","Thornburg","22565","US","US","-77.521800","38.133600","1"
"8768","Virginia","VA","Orange","Unionville","22567","US","US","-77.926338","38.238659","1"
"8769","Virginia","VA","Richmond","Village","22570","US","US","-76.604500","37.948800","1"
"8770","Virginia","VA","Richmond","Warsaw","22572","US","US","-76.771778","37.963649","1"
"8771","Virginia","VA","Lancaster","Weems","22576","US","US","-76.426890","37.690607","1"
"8772","Virginia","VA","Westmoreland","Sandy Point","22577","US","US","-76.559200","38.064200","1"
"8773","Virginia","VA","Lancaster","White Stone","22578","US","US","-76.377794","37.641205","1"
"8774","Virginia","VA","Northumberland","Wicomico Church","22579","US","US","-76.346390","37.800312","1"
"8775","Virginia","VA","Caroline","Woodford","22580","US","US","-77.441282","38.126492","1"
"8776","Virginia","VA","Westmoreland","Zacata","22581","US","US","-76.782500","38.120100","1"
"8777","Virginia","VA","Winchester City","Winchester","22601","US","US","-78.169274","39.168183","1"
"8778","Virginia","VA","Frederick","Winchester","22602","US","US","-78.277218","39.151073","1"
"8779","Virginia","VA","Frederick","Winchester","22603","US","US","-78.193323","39.290399","1"
"8780","Virginia","VA","Winchester City","Winchester","22604","US","US","-78.320000","39.310300","1"
"8781","Virginia","VA","Warren","Bentonville","22610","US","US","-78.278540","38.818464","1"
"8782","Virginia","VA","Clarke","Berryville","22611","US","US","-77.975290","39.175319","1"
"8783","Virginia","VA","Clarke","Boyce","22620","US","US","-78.032456","39.065415","1"
"8784","Virginia","VA","Frederick","Brucetown","22622","US","US","-78.066700","39.254500","1"
"8785","Virginia","VA","Rappahannock","Chester Gap","22623","US","US","-78.135500","38.853500","1"
"8786","Virginia","VA","Frederick","Clear Brook","22624","US","US","-78.099894","39.271646","1"
"8787","Virginia","VA","Frederick","Cross Junction","22625","US","US","-78.306115","39.380196","1"
"8788","Virginia","VA","Shenandoah","Fishers Hill","22626","US","US","-78.402206","38.978800","1"
"8789","Virginia","VA","Rappahannock","Flint Hill","22627","US","US","-78.083626","38.765121","1"
"8790","Virginia","VA","Warren","Front Royal","22630","US","US","-78.172554","38.922448","1"
"8791","Virginia","VA","Frederick","Gore","22637","US","US","-78.348104","39.253719","1"
"8792","Virginia","VA","Fauquier","Hume","22639","US","US","-78.020928","38.811261","1"
"8793","Virginia","VA","Rappahannock","Huntly","22640","US","US","-78.125185","38.811680","1"
"8794","Virginia","VA","Shenandoah","Strasburg","22641","US","US","-78.386752","39.073508","1"
"8795","Virginia","VA","Warren","Linden","22642","US","US","-78.065006","38.904856","1"
"8796","Virginia","VA","Fauquier","Markham","22643","US","US","-78.004455","38.896094","1"
"8797","Virginia","VA","Shenandoah","Maurertown","22644","US","US","-78.536440","38.963719","1"
"8798","Virginia","VA","Frederick","Middletown","22645","US","US","-78.269751","39.023552","1"
"8799","Virginia","VA","Clarke","Millwood","22646","US","US","-78.037901","39.065041","1"
"8800","Virginia","VA","Warren","Middletown","22649","US","US","-78.257026","39.002052","1"
"8801","Virginia","VA","Page","Rileyville","22650","US","US","-78.361510","38.759252","1"
"8802","Virginia","VA","Shenandoah","Fort Valley","22652","US","US","-78.434596","38.845832","1"
"8803","Virginia","VA","Frederick","Star Tannery","22654","US","US","-78.450477","39.063737","1"
"8804","Virginia","VA","Frederick","Stephens City","22655","US","US","-78.238658","39.048236","1"
"8805","Virginia","VA","Frederick","Stephenson","22656","US","US","-78.082840","39.213555","1"
"8806","Virginia","VA","Shenandoah","Strasburg","22657","US","US","-78.350770","39.009210","1"
"8807","Virginia","VA","Shenandoah","Toms Brook","22660","US","US","-78.431139","38.954501","1"
"8808","Virginia","VA","Clarke","White Post","22663","US","US","-78.114527","39.056207","1"
"8809","Virginia","VA","Shenandoah","Woodstock","22664","US","US","-78.534070","38.891647","1"
"8810","Virginia","VA","Culpeper","Culpeper","22701","US","US","-78.010048","38.439950","1"
"8811","Virginia","VA","Madison","Aroda","22709","US","US","-78.252223","38.306596","1"
"8812","Virginia","VA","Madison","Banco","22711","US","US","-78.283448","38.470124","1"
"8813","Virginia","VA","Fauquier","Bealeton","22712","US","US","-77.755820","38.549229","1"
"8814","Virginia","VA","Culpeper","Boston","22713","US","US","-78.141492","38.539248","1"
"8815","Virginia","VA","Culpeper","Brandy Station","22714","US","US","-77.883930","38.519933","1"
"8816","Virginia","VA","Madison","Brightwood","22715","US","US","-78.170982","38.412038","1"
"8817","Virginia","VA","Rappahannock","Castleton","22716","US","US","-78.099233","38.621137","1"
"8818","Virginia","VA","Culpeper","Elkwood","22718","US","US","-77.814684","38.469332","1"
"8819","Virginia","VA","Madison","Etlan","22719","US","US","-78.264320","38.509532","1"
"8820","Virginia","VA","Fauquier","Goldvein","22720","US","US","-77.641952","38.475970","1"
"8821","Virginia","VA","Madison","Haywood","22722","US","US","-78.233546","38.460708","1"
"8822","Virginia","VA","Madison","Hood","22723","US","US","-78.396386","38.342360","1"
"8823","Virginia","VA","Culpeper","Jeffersonton","22724","US","US","-77.905724","38.629730","1"
"8824","Virginia","VA","Madison","Leon","22725","US","US","-78.138404","38.442694","1"
"8825","Virginia","VA","Culpeper","Lignum","22726","US","US","-77.814500","38.399344","1"
"8826","Virginia","VA","Madison","Madison","22727","US","US","-78.323079","38.394258","1"
"8827","Virginia","VA","Fauquier","Midland","22728","US","US","-77.679954","38.576878","1"
"8828","Virginia","VA","Culpeper","Mitchells","22729","US","US","-78.016390","38.369340","1"
"8829","Virginia","VA","Madison","Oakpark","22730","US","US","-78.170013","38.358245","1"
"8830","Virginia","VA","Madison","Pratts","22731","US","US","-78.275080","38.355484","1"
"8831","Virginia","VA","Madison","Radiant","22732","US","US","-78.198788","38.314479","1"
"8832","Virginia","VA","Culpeper","Rapidan","22733","US","US","-78.041879","38.333350","1"
"8833","Virginia","VA","Fauquier","Remington","22734","US","US","-77.823134","38.528158","1"
"8834","Virginia","VA","Madison","Reva","22735","US","US","-78.165428","38.483014","1"
"8835","Virginia","VA","Culpeper","Richardsville","22736","US","US","-77.695736","38.393957","1"
"8836","Virginia","VA","Culpeper","Rixeyville","22737","US","US","-78.008185","38.589829","1"
"8837","Virginia","VA","Madison","Rochelle","22738","US","US","-78.252938","38.275410","1"
"8838","Virginia","VA","Fauquier","Somerville","22739","US","US","-77.609800","38.521700","1"
"8839","Virginia","VA","Rappahannock","Sperryville","22740","US","US","-78.254739","38.635333","1"
"8840","Virginia","VA","Culpeper","Stevensburg","22741","US","US","-77.866682","38.441348","1"
"8841","Virginia","VA","Fauquier","Sumerduck","22742","US","US","-77.715650","38.460762","1"
"8842","Virginia","VA","Madison","Syria","22743","US","US","-78.377953","38.542040","1"
"8843","Virginia","VA","Culpeper","Viewtown","22746","US","US","-78.029938","38.637604","1"
"8844","Virginia","VA","Rappahannock","Washington","22747","US","US","-78.171971","38.730780","1"
"8845","Virginia","VA","Madison","Wolftown","22748","US","US","-78.347800","38.355900","1"
"8846","Virginia","VA","Rappahannock","Woodville","22749","US","US","-78.183596","38.619249","1"
"8847","Virginia","VA","Harrisonburg City","Harrisonburg","22801","US","US","-78.892628","38.414210","1"
"8848","Virginia","VA","Harrisonburg City","Harrisonburg","22802","US","US","-78.850636","38.486284","1"
"8849","Virginia","VA","Harrisonburg City","Harrisonburg","22803","US","US","-78.939800","38.505600","1"
"8850","Virginia","VA","Harrisonburg City","Harrisonburg","22807","US","US","-78.866333","38.433240","1"
"8851","Virginia","VA","Shenandoah","Basye","22810","US","US","-78.787060","38.822486","1"
"8852","Virginia","VA","Rockingham","Bergton","22811","US","US","-78.981802","38.800980","1"
"8853","Virginia","VA","Rockingham","Bridgewater","22812","US","US","-79.038014","38.371346","1"
"8854","Virginia","VA","Rockingham","Broadway","22815","US","US","-78.796701","38.651072","1"
"8855","Virginia","VA","Rockingham","Criders","22820","US","US","-79.017037","38.720286","1"
"8856","Virginia","VA","Rockingham","Dayton","22821","US","US","-79.072383","38.476685","1"
"8857","Virginia","VA","Shenandoah","Edinburg","22824","US","US","-78.642036","38.840016","1"
"8858","Virginia","VA","Rockingham","Elkton","22827","US","US","-78.615034","38.358950","1"
"8859","Virginia","VA","Rockingham","Fulks Run","22830","US","US","-78.997434","38.656596","1"
"8860","Virginia","VA","Rockingham","Hinton","22831","US","US","-79.074899","38.557546","1"
"8861","Virginia","VA","Rockingham","Keezletown","22832","US","US","-78.766767","38.442100","1"
"8862","Virginia","VA","Rockingham","Lacey Spring","22833","US","US","-78.766700","38.541300","1"
"8863","Virginia","VA","Rockingham","Linville","22834","US","US","-78.885091","38.562187","1"
"8864","Virginia","VA","Page","Luray","22835","US","US","-78.480224","38.693469","1"
"8865","Virginia","VA","Rockingham","Mc Gaheysville","22840","US","US","-78.751812","38.379778","1"
"8866","Virginia","VA","Rockingham","Mount Crawford","22841","US","US","-78.896883","38.335456","1"
"8867","Virginia","VA","Shenandoah","Mount Jackson","22842","US","US","-78.698054","38.789202","1"
"8868","Virginia","VA","Augusta","Mount Solon","22843","US","US","-79.173194","38.370049","1"
"8869","Virginia","VA","Shenandoah","New Market","22844","US","US","-78.663675","38.632357","1"
"8870","Virginia","VA","Shenandoah","Orkney Springs","22845","US","US","-78.816188","38.782664","1"
"8871","Virginia","VA","Rockingham","Penn Laird","22846","US","US","-78.790832","38.365463","1"
"8872","Virginia","VA","Shenandoah","Quicksburg","22847","US","US","-78.716079","38.725352","1"
"8873","Virginia","VA","Rockingham","Pleasant Valley","22848","US","US","-78.897700","38.384400","1"
"8874","Virginia","VA","Page","Shenandoah","22849","US","US","-78.603117","38.526899","1"
"8875","Virginia","VA","Rockingham","Singers Glen","22850","US","US","-78.916794","38.571887","1"
"8876","Virginia","VA","Page","Stanley","22851","US","US","-78.512896","38.559952","1"
"8877","Virginia","VA","Rockingham","Timberville","22853","US","US","-78.759322","38.669107","1"
"8878","Virginia","VA","Albemarle","Charlottesville","22901","US","US","-78.556894","38.096352","1"
"8879","Virginia","VA","Charlottesville City","Charlottesville","22902","US","US","-78.469502","37.953760","1"
"8880","Virginia","VA","Charlottesville City","Charlottesville","22903","US","US","-78.608875","38.002721","1"
"8881","Virginia","VA","Charlottesville City","Charlottesville","22904","US","US","-78.517947","38.037046","1"
"8882","Virginia","VA","Charlottesville City","Charlottesville","22905","US","US","-78.476900","38.029500","1"
"8883","Virginia","VA","Charlottesville City","Charlottesville","22906","US","US","-78.476900","38.029500","1"
"8884","Virginia","VA","Charlottesville City","Charlottesville","22907","US","US","-78.476900","38.029500","1"
"8885","Virginia","VA","Charlottesville City","Charlottesville","22908","US","US","-78.476900","38.029500","1"
"8886","Virginia","VA","Albemarle","Charlottesville","22909","US","US","-78.472600","38.044600","1"
"8887","Virginia","VA","Charlottesville City","Charlottesville","22910","US","US","-78.476900","38.029500","1"
"8888","Virginia","VA","Albemarle","Charlottesville","22911","US","US","-78.399441","38.096663","1"
"8889","Virginia","VA","Nelson","Afton","22920","US","US","-78.824356","37.975038","1"
"8890","Virginia","VA","Nelson","Arrington","22922","US","US","-78.927548","37.681870","1"
"8891","Virginia","VA","Orange","Barboursville","22923","US","US","-78.326984","38.186576","1"
"8892","Virginia","VA","Albemarle","Batesville","22924","US","US","-78.722625","38.000480","1"
"8893","Virginia","VA","Albemarle","Covesville","22931","US","US","-78.711055","37.907732","1"
"8894","Virginia","VA","Albemarle","Crozet","22932","US","US","-78.685998","38.130301","1"
"8895","Virginia","VA","Greene","Dyke","22935","US","US","-78.568058","38.255105","1"
"8896","Virginia","VA","Albemarle","Earlysville","22936","US","US","-78.509300","38.156572","1"
"8897","Virginia","VA","Albemarle","Esmont","22937","US","US","-78.615299","37.819234","1"
"8898","Virginia","VA","Nelson","Faber","22938","US","US","-78.805866","37.849966","1"
"8899","Virginia","VA","Augusta","Fishersville","22939","US","US","-78.985045","38.093826","1"
"8900","Virginia","VA","Albemarle","Free Union","22940","US","US","-78.624924","38.208712","1"
"8901","Virginia","VA","Orange","Gordonsville","22942","US","US","-78.147576","38.092188","1"
"8902","Virginia","VA","Albemarle","Greenwood","22943","US","US","-78.781769","38.042969","1"
"8903","Virginia","VA","Albemarle","Ivy","22945","US","US","-78.596900","38.056400","1"
"8904","Virginia","VA","Albemarle","Keene","22946","US","US","-78.571070","37.846179","1"
"8905","Virginia","VA","Albemarle","Keswick","22947","US","US","-78.318596","38.053411","1"
"8906","Virginia","VA","Madison","Locust Dale","22948","US","US","-78.118364","38.359933","1"
"8907","Virginia","VA","Nelson","Lovingston","22949","US","US","-78.869450","37.791306","1"
"8908","Virginia","VA","Augusta","Lyndhurst","22952","US","US","-78.959991","37.962248","1"
"8909","Virginia","VA","Orange","Montpelier Station","22957","US","US","-78.183036","38.226914","1"
"8910","Virginia","VA","Nelson","Nellysford","22958","US","US","-78.891608","37.896300","1"
"8911","Virginia","VA","Albemarle","North Garden","22959","US","US","-78.637951","37.935536","1"
"8912","Virginia","VA","Orange","Orange","22960","US","US","-78.036551","38.216981","1"
"8913","Virginia","VA","Fluvanna","Palmyra","22963","US","US","-78.283957","37.835663","1"
"8914","Virginia","VA","Nelson","Piney River","22964","US","US","-78.985993","37.717042","1"
"8915","Virginia","VA","Greene","Quinque","22965","US","US","-78.398200","38.250000","1"
"8916","Virginia","VA","Nelson","Roseland","22967","US","US","-79.038449","37.821473","1"
"8917","Virginia","VA","Greene","Ruckersville","22968","US","US","-78.376775","38.255022","1"
"8918","Virginia","VA","Nelson","Schuyler","22969","US","US","-78.698008","37.783994","1"
"8919","Virginia","VA","Nelson","Shipman","22971","US","US","-78.803236","37.751712","1"
"8920","Virginia","VA","Orange","Somerset","22972","US","US","-78.225162","38.217776","1"
"8921","Virginia","VA","Greene","Stanardsville","22973","US","US","-78.484864","38.342546","1"
"8922","Virginia","VA","Fluvanna","Troy","22974","US","US","-78.263335","37.962299","1"
"8923","Virginia","VA","Nelson","Tyro","22976","US","US","-79.054567","37.832139","1"
"8924","Virginia","VA","Waynesboro City","Waynesboro","22980","US","US","-78.903737","38.107415","1"
"8925","Virginia","VA","Albemarle","White Hall","22987","US","US","-78.661700","38.117900","1"
"8926","Virginia","VA","Madison","Woodberry Forest","22989","US","US","-78.118024","38.293834","1"
"8927","Virginia","VA","Gloucester","Achilles","23001","US","US","-76.409870","37.292271","1"
"8928","Virginia","VA","Amelia","Amelia Court House","23002","US","US","-77.963641","37.347900","1"
"8929","Virginia","VA","Gloucester","Ark","23003","US","US","-76.576400","37.438300","1"
"8930","Virginia","VA","Buckingham","Arvonia","23004","US","US","-78.417266","37.671226","1"
"8931","Virginia","VA","Hanover","Ashland","23005","US","US","-77.495898","37.755478","1"
"8932","Virginia","VA","King William","Aylett","23009","US","US","-77.186544","37.809509","1"
"8933","Virginia","VA","New Kent","Barhamsville","23011","US","US","-76.806394","37.478220","1"
"8934","Virginia","VA","Goochland","Beaumont","23014","US","US","-77.897100","37.673800","1"
"8935","Virginia","VA","Hanover","Beaverdam","23015","US","US","-77.618417","37.936614","1"
"8936","Virginia","VA","Gloucester","Bena","23018","US","US","-76.455600","37.270600","1"
"8937","Virginia","VA","Mathews","Bohannon","23021","US","US","-76.369327","37.388486","1"
"8938","Virginia","VA","Fluvanna","Bremo Bluff","23022","US","US","-78.262648","37.741121","1"
"8939","Virginia","VA","King And Queen","Bruington","23023","US","US","-76.923408","37.784555","1"
"8940","Virginia","VA","Louisa","Bumpass","23024","US","US","-77.792732","37.941024","1"
"8941","Virginia","VA","Mathews","Cardinal","23025","US","US","-76.375560","37.416298","1"
"8942","Virginia","VA","Cumberland","Cartersville","23027","US","US","-78.148186","37.633340","1"
"8943","Virginia","VA","Charles City","Charles City","23030","US","US","-77.071575","37.356787","1"
"8944","Virginia","VA","Middlesex","Christchurch","23031","US","US","-76.534900","37.604400","1"
"8945","Virginia","VA","Middlesex","Church View","23032","US","US","-76.672139","37.669068","1"
"8946","Virginia","VA","Mathews","Cobbs Creek","23035","US","US","-76.372794","37.506604","1"
"8947","Virginia","VA","Fluvanna","Columbia","23038","US","US","-78.136475","37.754721","1"
"8948","Virginia","VA","Goochland","Crozier","23039","US","US","-77.807748","37.656199","1"
"8949","Virginia","VA","Cumberland","Cumberland","23040","US","US","-78.258119","37.525651","1"
"8950","Virginia","VA","Middlesex","Deltaville","23043","US","US","-76.349367","37.567441","1"
"8951","Virginia","VA","Mathews","Diggs","23045","US","US","-76.275966","37.426919","1"
"8952","Virginia","VA","Hanover","Doswell","23047","US","US","-77.482716","37.859086","1"
"8953","Virginia","VA","Gloucester","Dutton","23050","US","US","-76.433945","37.490124","1"
"8954","Virginia","VA","Fluvanna","Fork Union","23055","US","US","-78.214565","37.781817","1"
"8955","Virginia","VA","Mathews","Foster","23056","US","US","-76.385090","37.438806","1"
"8956","Virginia","VA","Henrico","Glen Allen","23058","US","US","-77.506900","37.665600","1"
"8957","Virginia","VA","Henrico","Glen Allen","23059","US","US","-77.543686","37.708590","1"
"8958","Virginia","VA","Henrico","Glen Allen","23060","US","US","-77.531268","37.661738","1"
"8959","Virginia","VA","Gloucester","Gloucester","23061","US","US","-76.557096","37.440860","1"
"8960","Virginia","VA","Gloucester","Gloucester Point","23062","US","US","-76.504307","37.256372","1"
"8961","Virginia","VA","Goochland","Goochland","23063","US","US","-77.985335","37.726400","1"
"8962","Virginia","VA","Mathews","Grimstead","23064","US","US","-76.301522","37.502622","1"
"8963","Virginia","VA","Goochland","Gum Spring","23065","US","US","-77.930652","37.802032","1"
"8964","Virginia","VA","Mathews","Gwynn","23066","US","US","-76.289171","37.492563","1"
"8965","Virginia","VA","Goochland","Hadensville","23067","US","US","-78.000200","37.825300","1"
"8966","Virginia","VA","Mathews","Hallieford","23068","US","US","-76.347474","37.493322","1"
"8967","Virginia","VA","Hanover","Hanover","23069","US","US","-77.333322","37.763200","1"
"8968","Virginia","VA","Middlesex","Hardyville","23070","US","US","-76.389499","37.559601","1"
"8969","Virginia","VA","Middlesex","Hartfield","23071","US","US","-76.439698","37.542711","1"
"8970","Virginia","VA","Gloucester","Hayes","23072","US","US","-76.483710","37.304730","1"
"8971","Virginia","VA","Henrico","Henrico","23075","US","US","-77.316375","37.549682","1"
"8972","Virginia","VA","Mathews","Hudgins","23076","US","US","-76.316460","37.475616","1"
"8973","Virginia","VA","Middlesex","Jamaica","23079","US","US","-76.672338","37.730806","1"
"8974","Virginia","VA","James City","Jamestown","23081","US","US","-76.774600","37.208100","1"
"8975","Virginia","VA","Amelia","Jetersville","23083","US","US","-78.113406","37.322632","1"
"8976","Virginia","VA","Fluvanna","Kents Store","23084","US","US","-78.106509","37.880251","1"
"8977","Virginia","VA","King And Queen","King And Queen Court House","23085","US","US","-76.831094","37.726138","1"
"8978","Virginia","VA","King William","King William","23086","US","US","-77.045424","37.663268","1"
"8979","Virginia","VA","New Kent","Lanexa","23089","US","US","-76.894840","37.463767","1"
"8980","Virginia","VA","York","Lightfoot","23090","US","US","-76.754900","37.340900","1"
"8981","Virginia","VA","King And Queen","Little Plymouth","23091","US","US","-76.792408","37.652141","1"
"8982","Virginia","VA","Middlesex","Locust Hill","23092","US","US","-76.510468","37.588712","1"
"8983","Virginia","VA","Louisa","Louisa","23093","US","US","-78.057094","37.987107","1"
"8984","Virginia","VA","Goochland","Maidens","23102","US","US","-77.828672","37.718875","1"
"8985","Virginia","VA","Goochland","Manakin Sabot","23103","US","US","-77.727202","37.646326","1"
"8986","Virginia","VA","Amelia","Mannboro","23105","US","US","-77.823800","37.251700","1"
"8987","Virginia","VA","King William","Manquin","23106","US","US","-77.208391","37.725854","1"
"8988","Virginia","VA","Gloucester","Maryus","23107","US","US","-76.403400","37.279500","1"
"8989","Virginia","VA","King And Queen","Mascot","23108","US","US","-76.730162","37.618838","1"
"8990","Virginia","VA","Mathews","Mathews","23109","US","US","-76.332434","37.437340","1"
"8991","Virginia","VA","King And Queen","Mattaponi","23110","US","US","-76.778758","37.562425","1"
"8992","Virginia","VA","Hanover","Mechanicsville","23111","US","US","-77.257154","37.613414","1"
"8993","Virginia","VA","Chesterfield","Midlothian","23112","US","US","-77.672460","37.438113","1"
"8994","Virginia","VA","Chesterfield","Midlothian","23113","US","US","-77.670741","37.545826","1"
"8995","Virginia","VA","Chesterfield","Midlothian","23114","US","US","-77.659282","37.486450","1"
"8996","Virginia","VA","Essex","Millers Tavern","23115","US","US","-76.918218","37.806328","1"
"8997","Virginia","VA","Hanover","Mechanicsville","23116","US","US","-77.325020","37.675456","1"
"8998","Virginia","VA","Louisa","Mineral","23117","US","US","-77.883705","37.965538","1"
